artwork_id,theme,trait,date,image_url
80084,Life–Death Duality,Muted earth palette,1627,"https://www.artic.edu/iiif/2/c8ee825f-bc8c-c76b-1f05-5d692d9a6b47/full/843,/0/default.jpg"
80084,Life–Death Duality,Religious crucifix,1627,"https://www.artic.edu/iiif/2/c8ee825f-bc8c-c76b-1f05-5d692d9a6b47/full/843,/0/default.jpg"
80084,Life–Death Duality,Draped fabric,1627,"https://www.artic.edu/iiif/2/c8ee825f-bc8c-c76b-1f05-5d692d9a6b47/full/843,/0/default.jpg"
64818,Time Made Visible,Painterly brushwork,1890–91,"https://www.artic.edu/iiif/2/a38e2828-ec6f-ece1-a30f-70243449197b/full/843,/0/default.jpg"
64818,Time Made Visible,Muted earth palette,1890–91,"https://www.artic.edu/iiif/2/a38e2828-ec6f-ece1-a30f-70243449197b/full/843,/0/default.jpg"
64818,Time Made Visible,Landscape vista,1890–91,"https://www.artic.edu/iiif/2/a38e2828-ec6f-ece1-a30f-70243449197b/full/843,/0/default.jpg"
64818,Nature as Vast/Timeless/Transformative,Painterly brushwork,1890–91,"https://www.artic.edu/iiif/2/a38e2828-ec6f-ece1-a30f-70243449197b/full/843,/0/default.jpg"
64818,Nature as Vast/Timeless/Transformative,Muted earth palette,1890–91,"https://www.artic.edu/iiif/2/a38e2828-ec6f-ece1-a30f-70243449197b/full/843,/0/default.jpg"
64818,Nature as Vast/Timeless/Transformative,Landscape vista,1890–91,"https://www.artic.edu/iiif/2/a38e2828-ec6f-ece1-a30f-70243449197b/full/843,/0/default.jpg"
191750,Human Presence Reduced to Symbol,Muted earth palette,200–100 BCE,"https://www.artic.edu/iiif/2/46dabc55-2500-23fd-90a2-88628c2ca048/full/843,/0/default.jpg"
191750,Human Presence Reduced to Symbol,Ceramic vessel,200–100 BCE,"https://www.artic.edu/iiif/2/46dabc55-2500-23fd-90a2-88628c2ca048/full/843,/0/default.jpg"
191750,Material Awareness (Painting About Painting),Muted earth palette,200–100 BCE,"https://www.artic.edu/iiif/2/46dabc55-2500-23fd-90a2-88628c2ca048/full/843,/0/default.jpg"
191750,Material Awareness (Painting About Painting),Ceramic vessel,200–100 BCE,"https://www.artic.edu/iiif/2/46dabc55-2500-23fd-90a2-88628c2ca048/full/843,/0/default.jpg"
11723,Human Presence Reduced to Symbol,Painterly brushwork,1875–80,"https://www.artic.edu/iiif/2/78c80988-6524-cec7-c661-a4c0a706d06f/full/843,/0/default.jpg"
11723,Human Presence Reduced to Symbol,Portrait bust,1875–80,"https://www.artic.edu/iiif/2/78c80988-6524-cec7-c661-a4c0a706d06f/full/843,/0/default.jpg"
11723,Human Presence Reduced to Symbol,Draped fabric,1875–80,"https://www.artic.edu/iiif/2/78c80988-6524-cec7-c661-a4c0a706d06f/full/843,/0/default.jpg"
11723,Time Made Visible,Painterly brushwork,1875–80,"https://www.artic.edu/iiif/2/78c80988-6524-cec7-c661-a4c0a706d06f/full/843,/0/default.jpg"
11723,Time Made Visible,Portrait bust,1875–80,"https://www.artic.edu/iiif/2/78c80988-6524-cec7-c661-a4c0a706d06f/full/843,/0/default.jpg"
11723,Time Made Visible,Draped fabric,1875–80,"https://www.artic.edu/iiif/2/78c80988-6524-cec7-c661-a4c0a706d06f/full/843,/0/default.jpg"
87088,Nature as Vast/Timeless/Transformative,Painterly brushwork,1900,"https://www.artic.edu/iiif/2/8534685d-1102-e1e3-e194-94f6e925e8b0/full/843,/0/default.jpg"
87088,Nature as Vast/Timeless/Transformative,Landscape vista,1900,"https://www.artic.edu/iiif/2/8534685d-1102-e1e3-e194-94f6e925e8b0/full/843,/0/default.jpg"
87088,Nature as Vast/Timeless/Transformative,Water scenery,1900,"https://www.artic.edu/iiif/2/8534685d-1102-e1e3-e194-94f6e925e8b0/full/843,/0/default.jpg"
87088,Nature as Vast/Timeless/Transformative,Floral bouquet,1900,"https://www.artic.edu/iiif/2/8534685d-1102-e1e3-e194-94f6e925e8b0/full/843,/0/default.jpg"
87088,Time Made Visible,Painterly brushwork,1900,"https://www.artic.edu/iiif/2/8534685d-1102-e1e3-e194-94f6e925e8b0/full/843,/0/default.jpg"
87088,Time Made Visible,Landscape vista,1900,"https://www.artic.edu/iiif/2/8534685d-1102-e1e3-e194-94f6e925e8b0/full/843,/0/default.jpg"
87088,Time Made Visible,Water scenery,1900,"https://www.artic.edu/iiif/2/8534685d-1102-e1e3-e194-94f6e925e8b0/full/843,/0/default.jpg"
87088,Time Made Visible,Floral bouquet,1900,"https://www.artic.edu/iiif/2/8534685d-1102-e1e3-e194-94f6e925e8b0/full/843,/0/default.jpg"
111442,Human Presence Reduced to Symbol,Painterly brushwork,1893,"https://www.artic.edu/iiif/2/3b885ae0-4d46-5fe4-d70a-00474827f02c/full/843,/0/default.jpg"
111442,Human Presence Reduced to Symbol,Interior room setting,1893,"https://www.artic.edu/iiif/2/3b885ae0-4d46-5fe4-d70a-00474827f02c/full/843,/0/default.jpg"
111442,Human Presence Reduced to Symbol,Ceramic vessel,1893,"https://www.artic.edu/iiif/2/3b885ae0-4d46-5fe4-d70a-00474827f02c/full/843,/0/default.jpg"
111442,Human Presence Reduced to Symbol,Draped fabric,1893,"https://www.artic.edu/iiif/2/3b885ae0-4d46-5fe4-d70a-00474827f02c/full/843,/0/default.jpg"
111442,Isolation Created Through Spatial Separation,Painterly brushwork,1893,"https://www.artic.edu/iiif/2/3b885ae0-4d46-5fe4-d70a-00474827f02c/full/843,/0/default.jpg"
111442,Isolation Created Through Spatial Separation,Interior room setting,1893,"https://www.artic.edu/iiif/2/3b885ae0-4d46-5fe4-d70a-00474827f02c/full/843,/0/default.jpg"
111442,Isolation Created Through Spatial Separation,Ceramic vessel,1893,"https://www.artic.edu/iiif/2/3b885ae0-4d46-5fe4-d70a-00474827f02c/full/843,/0/default.jpg"
111442,Isolation Created Through Spatial Separation,Draped fabric,1893,"https://www.artic.edu/iiif/2/3b885ae0-4d46-5fe4-d70a-00474827f02c/full/843,/0/default.jpg"
154235,Isolation Created Through Spatial Separation,Painterly brushwork,1893,"https://www.artic.edu/iiif/2/d7df2633-3b40-f570-c906-211503a37cde/full/843,/0/default.jpg"
154235,Isolation Created Through Spatial Separation,Blue dominant scenes,1893,"https://www.artic.edu/iiif/2/d7df2633-3b40-f570-c906-211503a37cde/full/843,/0/default.jpg"
154235,Isolation Created Through Spatial Separation,Interior room setting,1893,"https://www.artic.edu/iiif/2/d7df2633-3b40-f570-c906-211503a37cde/full/843,/0/default.jpg"
154235,Isolation Created Through Spatial Separation,Draped fabric,1893,"https://www.artic.edu/iiif/2/d7df2633-3b40-f570-c906-211503a37cde/full/843,/0/default.jpg"
154235,Emotional States Expressed Through Formal Abstraction,Painterly brushwork,1893,"https://www.artic.edu/iiif/2/d7df2633-3b40-f570-c906-211503a37cde/full/843,/0/default.jpg"
154235,Emotional States Expressed Through Formal Abstraction,Blue dominant scenes,1893,"https://www.artic.edu/iiif/2/d7df2633-3b40-f570-c906-211503a37cde/full/843,/0/default.jpg"
154235,Emotional States Expressed Through Formal Abstraction,Interior room setting,1893,"https://www.artic.edu/iiif/2/d7df2633-3b40-f570-c906-211503a37cde/full/843,/0/default.jpg"
154235,Emotional States Expressed Through Formal Abstraction,Draped fabric,1893,"https://www.artic.edu/iiif/2/d7df2633-3b40-f570-c906-211503a37cde/full/843,/0/default.jpg"
93798,Life–Death Duality,Painterly brushwork,1943–44,"https://www.artic.edu/iiif/2/aa2b57e9-3773-03c1-0fb4-0135e7358dc6/full/843,/0/default.jpg"
93798,Life–Death Duality,Interior room setting,1943–44,"https://www.artic.edu/iiif/2/aa2b57e9-3773-03c1-0fb4-0135e7358dc6/full/843,/0/default.jpg"
93798,Life–Death Duality,Still life table,1943–44,"https://www.artic.edu/iiif/2/aa2b57e9-3773-03c1-0fb4-0135e7358dc6/full/843,/0/default.jpg"
93798,Life–Death Duality,Animal figure,1943–44,"https://www.artic.edu/iiif/2/aa2b57e9-3773-03c1-0fb4-0135e7358dc6/full/843,/0/default.jpg"
93798,The Subconscious and Dream Logic,Painterly brushwork,1943–44,"https://www.artic.edu/iiif/2/aa2b57e9-3773-03c1-0fb4-0135e7358dc6/full/843,/0/default.jpg"
93798,The Subconscious and Dream Logic,Interior room setting,1943–44,"https://www.artic.edu/iiif/2/aa2b57e9-3773-03c1-0fb4-0135e7358dc6/full/843,/0/default.jpg"
93798,The Subconscious and Dream Logic,Still life table,1943–44,"https://www.artic.edu/iiif/2/aa2b57e9-3773-03c1-0fb4-0135e7358dc6/full/843,/0/default.jpg"
93798,The Subconscious and Dream Logic,Animal figure,1943–44,"https://www.artic.edu/iiif/2/aa2b57e9-3773-03c1-0fb4-0135e7358dc6/full/843,/0/default.jpg"
8624,Instability of Perception,Painterly brushwork,January–February 1912,"https://www.artic.edu/iiif/2/4f7ccf9f-a8ce-2bd8-2d15-a38b2e6caa7a/full/843,/0/default.jpg"
8624,Instability of Perception,Blue dominant scenes,January–February 1912,"https://www.artic.edu/iiif/2/4f7ccf9f-a8ce-2bd8-2d15-a38b2e6caa7a/full/843,/0/default.jpg"
8624,Instability of Perception,Abstract geometry,January–February 1912,"https://www.artic.edu/iiif/2/4f7ccf9f-a8ce-2bd8-2d15-a38b2e6caa7a/full/843,/0/default.jpg"
8624,Material Awareness (Painting About Painting),Painterly brushwork,January–February 1912,"https://www.artic.edu/iiif/2/4f7ccf9f-a8ce-2bd8-2d15-a38b2e6caa7a/full/843,/0/default.jpg"
8624,Material Awareness (Painting About Painting),Blue dominant scenes,January–February 1912,"https://www.artic.edu/iiif/2/4f7ccf9f-a8ce-2bd8-2d15-a38b2e6caa7a/full/843,/0/default.jpg"
8624,Material Awareness (Painting About Painting),Abstract geometry,January–February 1912,"https://www.artic.edu/iiif/2/4f7ccf9f-a8ce-2bd8-2d15-a38b2e6caa7a/full/843,/0/default.jpg"
87479,Nature as Vast/Timeless/Transformative,Painterly brushwork,1577–79,"https://www.artic.edu/iiif/2/47fd1564-93f5-f30b-7786-013421133b4a/full/843,/0/default.jpg"
87479,Nature as Vast/Timeless/Transformative,Blue dominant scenes,1577–79,"https://www.artic.edu/iiif/2/47fd1564-93f5-f30b-7786-013421133b4a/full/843,/0/default.jpg"
87479,Nature as Vast/Timeless/Transformative,Draped fabric,1577–79,"https://www.artic.edu/iiif/2/47fd1564-93f5-f30b-7786-013421133b4a/full/843,/0/default.jpg"
87479,Human Presence Reduced to Symbol,Painterly brushwork,1577–79,"https://www.artic.edu/iiif/2/47fd1564-93f5-f30b-7786-013421133b4a/full/843,/0/default.jpg"
87479,Human Presence Reduced to Symbol,Blue dominant scenes,1577–79,"https://www.artic.edu/iiif/2/47fd1564-93f5-f30b-7786-013421133b4a/full/843,/0/default.jpg"
87479,Human Presence Reduced to Symbol,Draped fabric,1577–79,"https://www.artic.edu/iiif/2/47fd1564-93f5-f30b-7786-013421133b4a/full/843,/0/default.jpg"
28067,Isolation Created Through Spatial Separation,Painterly brushwork,late 1903–early 1904,"https://www.artic.edu/iiif/2/4e7f3081-179a-af18-8abd-7908a7ae8c4e/full/843,/0/default.jpg"
28067,Isolation Created Through Spatial Separation,Blue dominant scenes,late 1903–early 1904,"https://www.artic.edu/iiif/2/4e7f3081-179a-af18-8abd-7908a7ae8c4e/full/843,/0/default.jpg"
28067,Life–Death Duality,Painterly brushwork,late 1903–early 1904,"https://www.artic.edu/iiif/2/4e7f3081-179a-af18-8abd-7908a7ae8c4e/full/843,/0/default.jpg"
28067,Life–Death Duality,Blue dominant scenes,late 1903–early 1904,"https://www.artic.edu/iiif/2/4e7f3081-179a-af18-8abd-7908a7ae8c4e/full/843,/0/default.jpg"
59426,Life–Death Duality,Painterly brushwork,1938,"https://www.artic.edu/iiif/2/cefba431-1241-6240-3a92-ffa787e5fa49/full/843,/0/default.jpg"
59426,Life–Death Duality,Rural buildings,1938,"https://www.artic.edu/iiif/2/cefba431-1241-6240-3a92-ffa787e5fa49/full/843,/0/default.jpg"
59426,Life–Death Duality,Religious crucifix,1938,"https://www.artic.edu/iiif/2/cefba431-1241-6240-3a92-ffa787e5fa49/full/843,/0/default.jpg"
59426,Life–Death Duality,Text in artwork,1938,"https://www.artic.edu/iiif/2/cefba431-1241-6240-3a92-ffa787e5fa49/full/843,/0/default.jpg"
59426,Life–Death Duality,Draped fabric,1938,"https://www.artic.edu/iiif/2/cefba431-1241-6240-3a92-ffa787e5fa49/full/843,/0/default.jpg"
59426,The Subconscious and Dream Logic,Painterly brushwork,1938,"https://www.artic.edu/iiif/2/cefba431-1241-6240-3a92-ffa787e5fa49/full/843,/0/default.jpg"
59426,The Subconscious and Dream Logic,Rural buildings,1938,"https://www.artic.edu/iiif/2/cefba431-1241-6240-3a92-ffa787e5fa49/full/843,/0/default.jpg"
59426,The Subconscious and Dream Logic,Religious crucifix,1938,"https://www.artic.edu/iiif/2/cefba431-1241-6240-3a92-ffa787e5fa49/full/843,/0/default.jpg"
59426,The Subconscious and Dream Logic,Text in artwork,1938,"https://www.artic.edu/iiif/2/cefba431-1241-6240-3a92-ffa787e5fa49/full/843,/0/default.jpg"
59426,The Subconscious and Dream Logic,Draped fabric,1938,"https://www.artic.edu/iiif/2/cefba431-1241-6240-3a92-ffa787e5fa49/full/843,/0/default.jpg"
34181,Instability of Perception,Muted earth palette,1938,"https://www.artic.edu/iiif/2/6a7160ea-df65-9083-c16c-33b30662208d/full/843,/0/default.jpg"
34181,Instability of Perception,Interior room setting,1938,"https://www.artic.edu/iiif/2/6a7160ea-df65-9083-c16c-33b30662208d/full/843,/0/default.jpg"
34181,The Subconscious and Dream Logic,Muted earth palette,1938,"https://www.artic.edu/iiif/2/6a7160ea-df65-9083-c16c-33b30662208d/full/843,/0/default.jpg"
34181,The Subconscious and Dream Logic,Interior room setting,1938,"https://www.artic.edu/iiif/2/6a7160ea-df65-9083-c16c-33b30662208d/full/843,/0/default.jpg"
56682,The Subconscious and Dream Logic,Painterly brushwork,1944–48,"https://www.artic.edu/iiif/2/2843f22e-8ef1-2cd5-b53e-6712cd664e9a/full/843,/0/default.jpg"
56682,The Subconscious and Dream Logic,Landscape vista,1944–48,"https://www.artic.edu/iiif/2/2843f22e-8ef1-2cd5-b53e-6712cd664e9a/full/843,/0/default.jpg"
56682,The Subconscious and Dream Logic,Floral bouquet,1944–48,"https://www.artic.edu/iiif/2/2843f22e-8ef1-2cd5-b53e-6712cd664e9a/full/843,/0/default.jpg"
56682,Modernity as Fragmented Experience,Painterly brushwork,1944–48,"https://www.artic.edu/iiif/2/2843f22e-8ef1-2cd5-b53e-6712cd664e9a/full/843,/0/default.jpg"
56682,Modernity as Fragmented Experience,Landscape vista,1944–48,"https://www.artic.edu/iiif/2/2843f22e-8ef1-2cd5-b53e-6712cd664e9a/full/843,/0/default.jpg"
56682,Modernity as Fragmented Experience,Floral bouquet,1944–48,"https://www.artic.edu/iiif/2/2843f22e-8ef1-2cd5-b53e-6712cd664e9a/full/843,/0/default.jpg"
4884,Emotional States Expressed Through Formal Abstraction,Painterly brushwork,1954,"https://www.artic.edu/iiif/2/024d361d-31d1-e53b-cca0-ee14f822347f/full/843,/0/default.jpg"
4884,Emotional States Expressed Through Formal Abstraction,Portrait bust,1954,"https://www.artic.edu/iiif/2/024d361d-31d1-e53b-cca0-ee14f822347f/full/843,/0/default.jpg"
4884,Emotional States Expressed Through Formal Abstraction,Interior room setting,1954,"https://www.artic.edu/iiif/2/024d361d-31d1-e53b-cca0-ee14f822347f/full/843,/0/default.jpg"
4884,Emotional States Expressed Through Formal Abstraction,Animal figure,1954,"https://www.artic.edu/iiif/2/024d361d-31d1-e53b-cca0-ee14f822347f/full/843,/0/default.jpg"
4884,Life–Death Duality,Painterly brushwork,1954,"https://www.artic.edu/iiif/2/024d361d-31d1-e53b-cca0-ee14f822347f/full/843,/0/default.jpg"
4884,Life–Death Duality,Portrait bust,1954,"https://www.artic.edu/iiif/2/024d361d-31d1-e53b-cca0-ee14f822347f/full/843,/0/default.jpg"
4884,Life–Death Duality,Interior room setting,1954,"https://www.artic.edu/iiif/2/024d361d-31d1-e53b-cca0-ee14f822347f/full/843,/0/default.jpg"
4884,Life–Death Duality,Animal figure,1954,"https://www.artic.edu/iiif/2/024d361d-31d1-e53b-cca0-ee14f822347f/full/843,/0/default.jpg"
14598,Time Made Visible,Painterly brushwork,1867,"https://www.artic.edu/iiif/2/95be2572-b53d-8e7b-abc9-10eb48d4fa5d/full/843,/0/default.jpg"
14598,Time Made Visible,Blue dominant scenes,1867,"https://www.artic.edu/iiif/2/95be2572-b53d-8e7b-abc9-10eb48d4fa5d/full/843,/0/default.jpg"
14598,Time Made Visible,Landscape vista,1867,"https://www.artic.edu/iiif/2/95be2572-b53d-8e7b-abc9-10eb48d4fa5d/full/843,/0/default.jpg"
14598,Time Made Visible,Water scenery,1867,"https://www.artic.edu/iiif/2/95be2572-b53d-8e7b-abc9-10eb48d4fa5d/full/843,/0/default.jpg"
14598,Nature as Vast/Timeless/Transformative,Painterly brushwork,1867,"https://www.artic.edu/iiif/2/95be2572-b53d-8e7b-abc9-10eb48d4fa5d/full/843,/0/default.jpg"
14598,Nature as Vast/Timeless/Transformative,Blue dominant scenes,1867,"https://www.artic.edu/iiif/2/95be2572-b53d-8e7b-abc9-10eb48d4fa5d/full/843,/0/default.jpg"
14598,Nature as Vast/Timeless/Transformative,Landscape vista,1867,"https://www.artic.edu/iiif/2/95be2572-b53d-8e7b-abc9-10eb48d4fa5d/full/843,/0/default.jpg"
14598,Nature as Vast/Timeless/Transformative,Water scenery,1867,"https://www.artic.edu/iiif/2/95be2572-b53d-8e7b-abc9-10eb48d4fa5d/full/843,/0/default.jpg"
869,Nature as Vast/Timeless/Transformative,Muted earth palette,c. 1665,"https://www.artic.edu/iiif/2/237c25a2-6051-a8e7-1610-a01938d4deab/full/843,/0/default.jpg"
869,Nature as Vast/Timeless/Transformative,Landscape vista,c. 1665,"https://www.artic.edu/iiif/2/237c25a2-6051-a8e7-1610-a01938d4deab/full/843,/0/default.jpg"
869,Nature as Vast/Timeless/Transformative,Water scenery,c. 1665,"https://www.artic.edu/iiif/2/237c25a2-6051-a8e7-1610-a01938d4deab/full/843,/0/default.jpg"
869,Nature as Vast/Timeless/Transformative,Rural buildings,c. 1665,"https://www.artic.edu/iiif/2/237c25a2-6051-a8e7-1610-a01938d4deab/full/843,/0/default.jpg"
869,Tension Between Control and Spontaneity,Muted earth palette,c. 1665,"https://www.artic.edu/iiif/2/237c25a2-6051-a8e7-1610-a01938d4deab/full/843,/0/default.jpg"
869,Tension Between Control and Spontaneity,Landscape vista,c. 1665,"https://www.artic.edu/iiif/2/237c25a2-6051-a8e7-1610-a01938d4deab/full/843,/0/default.jpg"
869,Tension Between Control and Spontaneity,Water scenery,c. 1665,"https://www.artic.edu/iiif/2/237c25a2-6051-a8e7-1610-a01938d4deab/full/843,/0/default.jpg"
869,Tension Between Control and Spontaneity,Rural buildings,c. 1665,"https://www.artic.edu/iiif/2/237c25a2-6051-a8e7-1610-a01938d4deab/full/843,/0/default.jpg"
16487,Instability of Perception,Painterly brushwork,c. 1885,"https://www.artic.edu/iiif/2/d4ca6321-8656-3d3f-a362-2ee297b2b813/full/843,/0/default.jpg"
16487,Instability of Perception,Blue dominant scenes,c. 1885,"https://www.artic.edu/iiif/2/d4ca6321-8656-3d3f-a362-2ee297b2b813/full/843,/0/default.jpg"
16487,Instability of Perception,Landscape vista,c. 1885,"https://www.artic.edu/iiif/2/d4ca6321-8656-3d3f-a362-2ee297b2b813/full/843,/0/default.jpg"
16487,Instability of Perception,Water scenery,c. 1885,"https://www.artic.edu/iiif/2/d4ca6321-8656-3d3f-a362-2ee297b2b813/full/843,/0/default.jpg"
16487,Tension Between Control and Spontaneity,Painterly brushwork,c. 1885,"https://www.artic.edu/iiif/2/d4ca6321-8656-3d3f-a362-2ee297b2b813/full/843,/0/default.jpg"
16487,Tension Between Control and Spontaneity,Blue dominant scenes,c. 1885,"https://www.artic.edu/iiif/2/d4ca6321-8656-3d3f-a362-2ee297b2b813/full/843,/0/default.jpg"
16487,Tension Between Control and Spontaneity,Landscape vista,c. 1885,"https://www.artic.edu/iiif/2/d4ca6321-8656-3d3f-a362-2ee297b2b813/full/843,/0/default.jpg"
16487,Tension Between Control and Spontaneity,Water scenery,c. 1885,"https://www.artic.edu/iiif/2/d4ca6321-8656-3d3f-a362-2ee297b2b813/full/843,/0/default.jpg"
117266,Modernity as Fragmented Experience,Painterly brushwork,1943,"https://www.artic.edu/iiif/2/ec19d5f1-ae0f-5186-d421-4a53dca5fb90/full/843,/0/default.jpg"
117266,Modernity as Fragmented Experience,Interior room setting,1943,"https://www.artic.edu/iiif/2/ec19d5f1-ae0f-5186-d421-4a53dca5fb90/full/843,/0/default.jpg"
117266,Time Made Visible,Painterly brushwork,1943,"https://www.artic.edu/iiif/2/ec19d5f1-ae0f-5186-d421-4a53dca5fb90/full/843,/0/default.jpg"
117266,Time Made Visible,Interior room setting,1943,"https://www.artic.edu/iiif/2/ec19d5f1-ae0f-5186-d421-4a53dca5fb90/full/843,/0/default.jpg"
561,Human Presence Reduced to Symbol,Painterly brushwork,1666,"https://www.artic.edu/iiif/2/7f1ea423-7538-3bc7-3d4a-0766522ab62f/full/843,/0/default.jpg"
561,Human Presence Reduced to Symbol,Muted earth palette,1666,"https://www.artic.edu/iiif/2/7f1ea423-7538-3bc7-3d4a-0766522ab62f/full/843,/0/default.jpg"
561,Human Presence Reduced to Symbol,Interior room setting,1666,"https://www.artic.edu/iiif/2/7f1ea423-7538-3bc7-3d4a-0766522ab62f/full/843,/0/default.jpg"
561,Human Presence Reduced to Symbol,Animal figure,1666,"https://www.artic.edu/iiif/2/7f1ea423-7538-3bc7-3d4a-0766522ab62f/full/843,/0/default.jpg"
561,Modernity as Fragmented Experience,Painterly brushwork,1666,"https://www.artic.edu/iiif/2/7f1ea423-7538-3bc7-3d4a-0766522ab62f/full/843,/0/default.jpg"
561,Modernity as Fragmented Experience,Muted earth palette,1666,"https://www.artic.edu/iiif/2/7f1ea423-7538-3bc7-3d4a-0766522ab62f/full/843,/0/default.jpg"
561,Modernity as Fragmented Experience,Interior room setting,1666,"https://www.artic.edu/iiif/2/7f1ea423-7538-3bc7-3d4a-0766522ab62f/full/843,/0/default.jpg"
561,Modernity as Fragmented Experience,Animal figure,1666,"https://www.artic.edu/iiif/2/7f1ea423-7538-3bc7-3d4a-0766522ab62f/full/843,/0/default.jpg"
147003,Instability of Perception,Blue dominant scenes,1965,"https://www.artic.edu/iiif/2/b0d02c1d-ec9d-039e-1977-469806e8e3d9/full/843,/0/default.jpg"
147003,Instability of Perception,Interior room setting,1965,"https://www.artic.edu/iiif/2/b0d02c1d-ec9d-039e-1977-469806e8e3d9/full/843,/0/default.jpg"
147003,Instability of Perception,Draped fabric,1965,"https://www.artic.edu/iiif/2/b0d02c1d-ec9d-039e-1977-469806e8e3d9/full/843,/0/default.jpg"
147003,Time Made Visible,Blue dominant scenes,1965,"https://www.artic.edu/iiif/2/b0d02c1d-ec9d-039e-1977-469806e8e3d9/full/843,/0/default.jpg"
147003,Time Made Visible,Interior room setting,1965,"https://www.artic.edu/iiif/2/b0d02c1d-ec9d-039e-1977-469806e8e3d9/full/843,/0/default.jpg"
147003,Time Made Visible,Draped fabric,1965,"https://www.artic.edu/iiif/2/b0d02c1d-ec9d-039e-1977-469806e8e3d9/full/843,/0/default.jpg"
14624,Time Made Visible,Painterly brushwork,1890–91,"https://www.artic.edu/iiif/2/4c364c64-2108-4e19-5fc5-1ab26ba924a7/full/843,/0/default.jpg"
14624,Time Made Visible,Muted earth palette,1890–91,"https://www.artic.edu/iiif/2/4c364c64-2108-4e19-5fc5-1ab26ba924a7/full/843,/0/default.jpg"
14624,Time Made Visible,Landscape vista,1890–91,"https://www.artic.edu/iiif/2/4c364c64-2108-4e19-5fc5-1ab26ba924a7/full/843,/0/default.jpg"
14624,Nature as Vast/Timeless/Transformative,Painterly brushwork,1890–91,"https://www.artic.edu/iiif/2/4c364c64-2108-4e19-5fc5-1ab26ba924a7/full/843,/0/default.jpg"
14624,Nature as Vast/Timeless/Transformative,Muted earth palette,1890–91,"https://www.artic.edu/iiif/2/4c364c64-2108-4e19-5fc5-1ab26ba924a7/full/843,/0/default.jpg"
14624,Nature as Vast/Timeless/Transformative,Landscape vista,1890–91,"https://www.artic.edu/iiif/2/4c364c64-2108-4e19-5fc5-1ab26ba924a7/full/843,/0/default.jpg"
47149,Modernity as Fragmented Experience,Painterly brushwork,1972,"https://www.artic.edu/iiif/2/97cb5c4b-cce5-c4d8-f303-613ce92832c7/full/843,/0/default.jpg"
47149,Modernity as Fragmented Experience,Portrait bust,1972,"https://www.artic.edu/iiif/2/97cb5c4b-cce5-c4d8-f303-613ce92832c7/full/843,/0/default.jpg"
47149,Material Awareness (Painting About Painting),Painterly brushwork,1972,"https://www.artic.edu/iiif/2/97cb5c4b-cce5-c4d8-f303-613ce92832c7/full/843,/0/default.jpg"
47149,Material Awareness (Painting About Painting),Portrait bust,1972,"https://www.artic.edu/iiif/2/97cb5c4b-cce5-c4d8-f303-613ce92832c7/full/843,/0/default.jpg"
46327,Isolation Created Through Spatial Separation,Muted earth palette,1929,"https://www.artic.edu/iiif/2/f98530b2-8570-58b2-38b4-e7544b49f1bd/full/843,/0/default.jpg"
46327,Isolation Created Through Spatial Separation,Abstract geometry,1929,"https://www.artic.edu/iiif/2/f98530b2-8570-58b2-38b4-e7544b49f1bd/full/843,/0/default.jpg"
46327,Isolation Created Through Spatial Separation,Landscape vista,1929,"https://www.artic.edu/iiif/2/f98530b2-8570-58b2-38b4-e7544b49f1bd/full/843,/0/default.jpg"
46327,Nature as Vast/Timeless/Transformative,Muted earth palette,1929,"https://www.artic.edu/iiif/2/f98530b2-8570-58b2-38b4-e7544b49f1bd/full/843,/0/default.jpg"
46327,Nature as Vast/Timeless/Transformative,Abstract geometry,1929,"https://www.artic.edu/iiif/2/f98530b2-8570-58b2-38b4-e7544b49f1bd/full/843,/0/default.jpg"
46327,Nature as Vast/Timeless/Transformative,Landscape vista,1929,"https://www.artic.edu/iiif/2/f98530b2-8570-58b2-38b4-e7544b49f1bd/full/843,/0/default.jpg"
81537,Time Made Visible,Painterly brushwork,1884,"https://www.artic.edu/iiif/2/4d1b3ad0-14db-0d21-ad9f-17abb8bdfbb5/full/843,/0/default.jpg"
81537,Time Made Visible,Blue dominant scenes,1884,"https://www.artic.edu/iiif/2/4d1b3ad0-14db-0d21-ad9f-17abb8bdfbb5/full/843,/0/default.jpg"
81537,Time Made Visible,Landscape vista,1884,"https://www.artic.edu/iiif/2/4d1b3ad0-14db-0d21-ad9f-17abb8bdfbb5/full/843,/0/default.jpg"
81537,Time Made Visible,Water scenery,1884,"https://www.artic.edu/iiif/2/4d1b3ad0-14db-0d21-ad9f-17abb8bdfbb5/full/843,/0/default.jpg"
81537,Nature as Vast/Timeless/Transformative,Painterly brushwork,1884,"https://www.artic.edu/iiif/2/4d1b3ad0-14db-0d21-ad9f-17abb8bdfbb5/full/843,/0/default.jpg"
81537,Nature as Vast/Timeless/Transformative,Blue dominant scenes,1884,"https://www.artic.edu/iiif/2/4d1b3ad0-14db-0d21-ad9f-17abb8bdfbb5/full/843,/0/default.jpg"
81537,Nature as Vast/Timeless/Transformative,Landscape vista,1884,"https://www.artic.edu/iiif/2/4d1b3ad0-14db-0d21-ad9f-17abb8bdfbb5/full/843,/0/default.jpg"
81537,Nature as Vast/Timeless/Transformative,Water scenery,1884,"https://www.artic.edu/iiif/2/4d1b3ad0-14db-0d21-ad9f-17abb8bdfbb5/full/843,/0/default.jpg"
